mv_TID11036_START20_SIZE1_FT_0_CLASS390,mv_TID11070_START3_SIZE1_FT_0_1_5_CLASS390,mv_TID11032_START4_SIZE2_FT_0_CLASS390,mv_TID11032_START11_SIZE1_FT_0_CLASS390,mv_TID11049_START8_SIZE3_FT_0_CLASS390,mv_TID11063_START0_SIZE1_FT_0_CLASS390,mv_TID11031_START13_SIZE2_FT_0_CLASS390,mv_TID11039_START8_SIZE1_FT_0_CLASS390,mv_TID11040_START6_SIZE1_FT_0_1_CLASS390,mv_TID11047_START0_SIZE4_FT_0_CLASS390,mv_TID11062_START8_SIZE4_FT_0_CLASS390,mv_TID11070_START7_SIZE4_FT_0_CLASS390,mv_TID11040_START2_SIZE1_FT_0_5_CLASS390,mv_TID11047_START8_SIZE1_FT_0_CLASS390,mv_TID11040_START1_SIZE1_FT_0_5_CLASS390,mv_TID11045_START6_SIZE1_FT_0_CLASS390,mv_TID11039_START1_SIZE1_FT_0_5_CLASS390,mv_TID11049_START7_SIZE1_FT_0_1_5_CLASS390,mv_TID11040_START4_SIZE1_FT_0_5_CLASS390,mv_TID11063_START1_SIZE1_FT_0_1_5_CLASS390,mv_TID11036_START4_SIZE1_FT_0_1_CLASS390,mv_TID11034_START10_SIZE1_FT_0_1_CLASS390,mv_TID11063_START11_SIZE4_FT_0_CLASS390,mv_TID11034_START13_SIZE1_FT_0_5_CLASS390,mv_TID11031_START7_SIZE1_FT_0_CLASS390,mv_TID11045_START2_SIZE4_FT_0_CLASS390,mv_TID11045_START8_SIZE4_FT_0_CLASS390,mv_TID11036_START6_SIZE5_FT_0_CLASS390,mv_TID11034_START1_SIZE2_FT_0_CLASS390,mv_TID11034_START14_SIZE1_FT_0_CLASS390,mv_TID11039_START5_SIZE1_FT_0_CLASS390,mv_TID11031_START1_SIZE1_FT_0_5_CLASS390,mv_TID11058_START5_SIZE4_FT_0_CLASS390,mv_TID11032_START6_SIZE1_FT_0_CLASS390,mv_TID11058_START0_SIZE1_FT_0_CLASS390,mv_TID11062_START16_SIZE4_FT_0_CLASS390,mv_TID11036_START0_SIZE1_FT_0_5_CLASS390,mv_TID11063_START7_SIZE4_FT_0_CLASS390,mv_TID11049_START3_SIZE4_FT_0_CLASS390,mv_TID11047_START9_SIZE1_FT_0_CLASS390,mv_TID11058_START9_SIZE1_FT_0_CLASS390,mv_TID11039_START2_SIZE3_FT_0_CLASS390,mv_TID11031_START2_SIZE3_FT_0_1_CLASS390,mv_TID11034_START3_SIZE1_FT_0_1_CLASS390,mv_TID11047_START10_SIZE3_FT_0_1_CLASS390,mv_TID11033_START8_SIZE1_FT_0_1_CLASS390,mv_TID11063_START6_SIZE1_FT_0_CLASS390,mv_TID11062_START0_SIZE1_FT_0_CLASS390,mv_TID11062_START2_SIZE4_FT_0_CLASS390,mv_TID11070_START5_SIZE2_FT_0_CLASS390,mv_TID11032_START7_SIZE4_FT_0_CLASS390,mv_TID11040_START0_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11034_START0_SIZE1_FT_0_5_CLASS390,mv_TID11036_START11_SIZE5_FT_0_CLASS390,mv_TID11036_START1_SIZE1_FT_0_5_CLASS390,mv_TID11036_START2_SIZE2_FT_0_CLASS390,mv_TID11070_START12_SIZE1_FT_0_CLASS390,mv_TID11040_START11_SIZE1_FT_0_CLASS390,mv_TID11062_START1_SIZE1_FT_0_CLASS390,mv_TID11034_START11_SIZE1_FT_0_CLASS390,mv_TID11049_START11_SIZE1_FT_0_CLASS390,mv_TID11032_START0_SIZE1_FT_0_5_CLASS390,mv_TID11033_START0_SIZE4_FT_0_CLASS390,mv_TID11033_START4_SIZE4_FT_0_CLASS390,mv_TID11045_START1_SIZE1_FT_0_CLASS390,mv_TID11040_START7_SIZE4_FT_0_CLASS390,mv_TID11070_START11_SIZE1_FT_0_CLASS390,mv_TID11036_START16_SIZE4_FT_0_CLASS390,mv_TID11034_START4_SIZE3_FT_0_CLASS390,mv_TID11034_START9_SIZE1_FT_0_1_CLASS390,mv_TID11047_START4_SIZE4_FT_0_CLASS390,mv_TID11045_START12_SIZE3_FT_0_CLASS390,mv_TID11031_START5_SIZE2_FT_0_5_CLASS390,mv_TID11034_START15_SIZE4_FT_0_CLASS390,mv_TID11031_START8_SIZE1_FT_0_1_CLASS390,mv_TID11058_START1_SIZE4_FT_0_CLASS390,mv_TID11031_START9_SIZE4_FT_0_CLASS390,mv_TID11070_START4_SIZE1_FT_0_CLASS390,mv_TID11034_START19_SIZE1_FT_0_CLASS390,mv_TID11040_START3_SIZE1_FT_0_5_CLASS390,mv_TID11045_START0_SIZE1_FT_0_CLASS390,mv_TID11039_START0_SIZE1_FT_0_CLASS390,mv_TID11032_START1_SIZE1_FT_0_CLASS390,mv_TID11032_START12_SIZE2_FT_0_CLASS390,mv_TID11034_START12_SIZE1_FT_0_5_CLASS390,mv_TID11049_START0_SIZE3_FT_0_CLASS390,mv_TID11045_START7_SIZE1_FT_0_CLASS390,mv_TID11034_START7_SIZE1_FT_0_5_CLASS390,mv_TID11070_START0_SIZE3_FT_0_CLASS390,mv_TID11032_START2_SIZE2_FT_0_CLASS390,mv_TID11062_START6_SIZE2_FT_0_CLASS390,mv_TID11031_START0_SIZE1_FT_0_5_CLASS390,mv_TID11040_START5_SIZE1_FT_0_5_CLASS390,mv_TID11063_START2_SIZE4_FT_0_CLASS390,mv_TID11036_START5_SIZE1_FT_0_1_CLASS390,mv_TID11039_START9_SIZE1_FT_0_CLASS390,mv_TID11032_START14_SIZE1_FT_0_CLASS390,mv_TID11033_START9_SIZE2_FT_0_CLASS390,mv_TID11039_START6_SIZE1_FT_0_5_CLASS390,mv_TID11062_START12_SIZE4_FT_0_CLASS390,tid,label
2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,24436,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,24442,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24446,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24447,"881"
2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,24448,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24450,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24451,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24452,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24456,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24457,"881"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24458,"881"
